Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00	value_x	value_y	slope	outlier
1	Zo_SA_chr01A_228	chr01A	3785526	3787832	Zo_SB_chr01B_288	chr01B	4175002	4177272	0.0104	0.0232	0.0111	0.0192	3786679	4176137	1.10285	NA
1	Zo_SA_chr01A_229	chr01A	3788403	3800022	Zo_SB_chr01B_289	chr01B	4177841	4182119	0.1226	0.1728	0.1208	0.1833	3794210	4179980	1.10167	NA
1	Zo_SA_chr01A_230	chr01A	3800749	3807818	Zo_SB_chr01B_290	chr01B	4182864	4189969	0.0181	0.0423	0.0192	0.0354	3804280	4186420	1.10045	NA
1	Zo_SA_chr01A_231	chr01A	3808754	3813513	Zo_SB_chr01B_291	chr01B	4195164	4199899	0.0039	0.0382	0.004	0.0343	3811130	4197530	1.10139	NA
1	Zo_SA_chr01A_232	chr01A	3813771	3814893	Zo_SB_chr01B_292	chr01B	4200449	4200919	0.0256	0.0664	0.0229	0.1114	3814332	4200684	1.10129	NA
1	Zo_SA_chr01A_233	chr01A	3836624	3844414	Zo_SB_chr01B_293	chr01B	4228148	4235767	0.0077	0.0219	0.0083	0.0178	3840519	4231960	1.10192	NA
1	Zo_SA_chr01A_234	chr01A	3846078	3846943	Zo_SB_chr01B_294	chr01B	4236541	4237176	0.0383	0.0568	0.0366	0.0673	3846510	4236860	1.10148	NA
1	Zo_SA_chr01A_237	chr01A	3912210	3912773	Zo_SB_chr01B_297	chr01B	4298280	4298843	0.0124	0.0613	0.0116	0.0763	3912490	4298560	1.09868	NA
1	Zo_SA_chr01A_238	chr01A	3913073	3915559	Zo_SB_chr01B_298	chr01B	4299043	4302359	0.0059	0.0509	0.0059	0.0522	3914316	4300701	1.09871	NA
1	Zo_SA_chr01A_239	chr01A	3918129	3922147	Zo_SB_chr01B_299	chr01B	4304249	4306456	0.0081	0.0495	0.0086	0.0415	3920138	4305350	1.09827	NA
1	Zo_SA_chr01A_240	chr01A	3924554	3931524	Zo_SB_chr01B_300	chr01B	4308583	4315054	0.059	0.0722	0.0586	0.074	3928039	4311820	1.0977	NA
1	Zo_SA_chr01A_241	chr01A	3944445	3945108	Zo_SB_chr01B_302	chr01B	4333777	4334346	0.0699	0.0849	0.0675	0.0984	3944780	4334060	1.09868	NA
1	Zo_SA_chr01A_242	chr01A	3945288	3948355	Zo_SB_chr01B_303	chr01B	4334512	4337581	0	0.021	0	0.0211	3946820	4336050	1.09862	NA
1	Zo_SA_chr01A_243	chr01A	3976344	3977771	Zo_SB_chr01B_304	chr01B	4386577	4388088	0.1575	0.2207	0.1419	0.3548	3977060	4387330	1.10316	NA
1	Zo_SA_chr01A_244	chr01A	3978337	3982455	Zo_SB_chr01B_305	chr01B	4388460	4392814	0.0099	0.0335	0.0104	0.0298	3980396	4390637	1.10307	NA
1	Zo_SA_chr01A_247	chr01A	4015572	4028305	Zo_SB_chr01B_310	chr01B	4551404	4567728	0.1413	0.2752	0.1478	0.2444	4021940	4559566	1.13367	NA
1	Zo_SA_chr01A_257	chr01A	4395161	4395942	Zo_SB_chr01B_311	chr01B	4578968	4579771	0.0122	0	0.0126	0	4395550	4579370	1.04182	NA
1	Zo_SA_chr01A_262	chr01A	4517770	4522713	Zo_SB_chr01B_317	chr01B	4737433	4742380	0.0015	0.02	0.0015	0.0182	4520240	4739910	1.0486	NA
1	Zo_SA_chr01A_263	chr01A	4534432	4535477	Zo_SB_chr01B_318	chr01B	4754327	4761996	0.0381	0.0862	0.0392	0.082	4534950	4758160	1.04922	NA
1	Zo_SA_chr01A_264	chr01A	4535139	4542080	Zo_SB_chr01B_319	chr01B	4755081	4761998	0.0226	0.0225	0.0273	0.0154	4538610	4758540	1.04846	NA
1	Zo_SA_chr01A_266	chr01A	4542462	4547502	Zo_SB_chr01B_320	chr01B	4762401	4767438	0.0035	0.0136	0.0035	0.0128	4544982	4764920	1.04839	NA
1	Zo_SA_chr01A_267	chr01A	4606770	4608764	Zo_SB_chr01B_321	chr01B	4774953	4777267	0.0054	0.0342	0.0054	0.0351	4607767	4776110	1.03653	NA
1	Zo_SA_chr01A_268	chr01A	4612238	4617920	Zo_SB_chr01B_322	chr01B	4780700	4788121	0.0066	0.0353	0.0071	0.029	4615079	4784410	1.03669	NA
1	Zo_SA_chr01A_269	chr01A	4619925	4633189	Zo_SB_chr01B_323	chr01B	4796160	4809044	0.0044	0.0302	0.0048	0.0249	4626557	4802602	1.03805	NA
1	Zo_SA_chr01A_270	chr01A	4675542	4684692	Zo_SB_chr01B_324	chr01B	4863009	4866185	0.0712	0.1255	0.0646	0.2309	4680117	4864597	1.03942	NA
1	Zo_SA_chr01A_271	chr01A	4687273	4688708	Zo_SB_chr01B_325	chr01B	4873090	4874527	0.0174	0.0372	0.0173	0.0384	4687990	4873810	1.03964	NA
1	Zo_SA_chr01A_272	chr01A	4689217	4696082	Zo_SB_chr01B_326	chr01B	4875353	4882204	0.0064	0.0171	0.0069	0.0141	4692650	4878780	1.03966	NA
1	Zo_SA_chr01A_273	chr01A	4696353	4696943	Zo_SB_chr01B_327	chr01B	4882478	4883068	0.0046	0.0535	0.0042	0.0745	4696648	4882773	1.03963	NA
1	Zo_SA_chr01A_274	chr01A	4726896	4737020	Zo_SB_chr01B_328	chr01B	4887404	4897558	0.0163	0.0263	0.0175	0.0217	4731958	4892481	1.03392	NA
1	Zo_SA_chr01A_275	chr01A	4738453	4748457	Zo_SB_chr01B_329	chr01B	4899044	4909186	0.0062	0.0096	0.0068	0.0076	4743455	4904115	1.03387	NA
1	Zo_SA_chr01A_276	chr01A	4750528	4753721	Zo_SB_chr01B_330	chr01B	4911261	4914440	0.0083	0.0195	0.0091	0.0153	4752120	4912850	1.03382	NA
1	Zo_SA_chr01A_277	chr01A	4756730	4758265	Zo_SB_chr01B_331	chr01B	4918491	4920026	0.0052	0.0191	0.0056	0.0153	4757500	4919260	1.034	NA
1	Zo_SA_chr01A_278	chr01A	4764245	4769511	Zo_SB_chr01B_332	chr01B	4943421	4948038	0.0044	0.0563	0.0045	0.0522	4766878	4945730	1.03752	NA
1	Zo_SA_chr01A_279	chr01A	4769624	4774569	Zo_SB_chr01B_333	chr01B	4948617	4953548	0.0055	0.017	0.0055	0.0169	4772100	4951080	1.03751	NA
1	Zo_SA_chr01A_280	chr01A	4780722	4783241	Zo_SB_chr01B_335	chr01B	4974346	4976801	0.0045	0.0237	0.0046	0.021	4781980	4975570	1.04048	NA
1	Zo_SA_chr01A_281	chr01A	4784186	4784647	Zo_SB_chr01B_336	chr01B	4977793	4978254	0.006	0.0408	0.0056	0.0528	4784420	4978020	1.04047	NA
1	Zo_SA_chr01A_282	chr01A	4785145	4787445	Zo_SB_chr01B_337	chr01B	4978740	4981022	0.0169	0.0185	0.0183	0.0149	4786295	4979881	1.04045	NA
1	Zo_SA_chr01A_283	chr01A	4797477	4802307	Zo_SB_chr01B_338	chr01B	4992913	4997747	0.0086	0.0279	0.0095	0.0213	4799892	4995330	1.04072	NA
1	Zo_SA_chr01A_284	chr01A	4806131	4808271	Zo_SB_chr01B_339	chr01B	4999687	5001827	0.0046	0.023	0.0048	0.0212	4807201	5000757	1.04026	NA
1	Zo_SA_chr01A_285	chr01A	4848692	4854103	Zo_SB_chr01B_340	chr01B	5020399	5024727	0.0065	0.0343	0.007	0.0278	4851400	5022563	1.03528	NA
1	Zo_SA_chr01A_286	chr01A	4854313	4855602	Zo_SB_chr01B_341	chr01B	5024852	5026168	0.0257	0.0525	0.0233	0.074	4854960	5025510	1.03513	NA
1	Zo_SA_chr01A_287	chr01A	4865332	4867161	Zo_SB_chr01B_343	chr01B	5061990	5063813	0.015	0.03	0.016	0.0248	4866250	5062900	1.04041	NA
1	Zo_SA_chr01A_288	chr01A	4870163	4874470	Zo_SB_chr01B_344	chr01B	5067323	5071751	0.0485	0.0772	0.0495	0.0727	4872320	5069537	1.04048	NA
1	Zo_SA_chr01A_289	chr01A	4918373	4920342	Zo_SB_chr01B_345	chr01B	5107967	5112567	0.0039	0.0409	0.0034	0.0777	4919360	5110267	1.03881	NA
1	Zo_SA_chr01A_290	chr01A	4958047	4973159	Zo_SB_chr01B_347	chr01B	5138519	5152222	0.0235	0.048	0.0237	0.047	4965603	5145370	1.0362	NA
1	Zo_SA_chr01A_291	chr01A	4988341	4997817	Zo_SB_chr01B_348	chr01B	5166339	5175882	0.0103	0.0224	0.0105	0.0213	4993079	5171110	1.03566	NA
1	Zo_SA_chr01A_292	chr01A	5009132	5011516	Zo_SB_chr01B_349	chr01B	5187249	5189638	0.0032	0.0175	0.0031	0.0192	5010324	5188440	1.03555	NA
1	Zo_SA_chr01A_293	chr01A	5011979	5013831	Zo_SB_chr01B_350	chr01B	5190094	5191950	0	0.0255	0	0.0478	5012905	5191022	1.03553	NA
1	Zo_SA_chr01A_294	chr01A	5024730	5026202	Zo_SB_chr01B_352	chr01B	5201620	5203495	0.0051	0.0212	0.0051	0.0206	5025466	5202560	1.03524	NA
1	Zo_SA_chr01A_295	chr01A	5048617	5051764	Zo_SB_chr01B_353	chr01B	5205909	5209118	0.0094	0.0401	0.0101	0.0326	5050190	5207510	1.03115	NA
1	Zo_SA_chr01A_296	chr01A	5081280	5081807	Zo_SB_chr01B_354	chr01B	5228163	5228681	0.0053	0.0515	0.0048	0.0732	5081540	5228422	1.0289	NA
1	Zo_SA_chr01A_298	chr01A	5122879	5123406	Zo_SB_chr01B_356	chr01B	5250470	5250997	0.0158	0.0985	0.0142	0.1482	5123140	5250730	1.0249	NA
1	Zo_SA_chr01A_302	chr01A	5162297	5171061	Zo_SB_chr01B_361	chr01B	5333187	5333738	0.0635	0.1496	0.059	0.1925	5166679	5333460	1.03228	NA
1	Zo_SA_chr01A_308	chr01A	5317128	5317727	Zo_SB_chr01B_366	chr01B	5476129	5476671	0.0026	0.034	0.0024	0.0409	5317430	5476400	1.0299	NA
1	Zo_SA_chr01A_309	chr01A	5321550	5322122	Zo_SB_chr01B_367	chr01B	5481746	5482324	0.0049	0.0321	0.0047	0.0355	5321836	5482035	1.0301	NA
1	Zo_SA_chr01A_310	chr01A	5325616	5332963	Zo_SB_chr01B_368	chr01B	5486400	5493592	0.0123	0.019	0.0123	0.0188	5329290	5489996	1.03016	NA
1	Zo_SA_chr01A_311	chr01A	5333308	5334642	Zo_SB_chr01B_369	chr01B	5501351	5503324	0.092	0.1604	0.0975	0.1395	5333975	5502340	1.03156	NA
1	Zo_SA_chr01A_312	chr01A	5338801	5339880	Zo_SB_chr01B_370	chr01B	5507593	5508669	0.0102	0.0289	0.0103	0.0277	5339340	5508131	1.03161	NA
1	Zo_SA_chr01A_314	chr01A	5362571	5366025	Zo_SB_chr01B_371	chr01B	5520691	5524167	0.0021	0.0222	0.002	0.0235	5364298	5522429	1.02948	NA
1	Zo_SA_chr01A_315	chr01A	5366278	5375822	Zo_SB_chr01B_372	chr01B	5524257	5537081	0.0021	0.0261	0.0021	0.0246	5371050	5530669	1.02972	NA
1	Zo_SA_chr01A_316	chr01A	5376256	5376738	Zo_SB_chr01B_375	chr01B	5542328	5542810	0.0144	0.0234	0.0143	0.0242	5376497	5542569	1.03089	NA
1	Zo_SA_chr01A_317	chr01A	5377228	5382249	Zo_SB_chr01B_376	chr01B	5543412	5549633	0.0236	0.041	0.0249	0.035	5379740	5546520	1.031	NA
1	Zo_SA_chr01A_318	chr01A	5420913	5426050	Zo_SB_chr01B_377	chr01B	5571961	5577507	0.0121	0.0137	0.0134	0.0103	5423480	5574734	1.02789	NA
1	Zo_SA_chr01A_319	chr01A	5458576	5459943	Zo_SB_chr01B_379	chr01B	5632076	5632724	0.1168	0.171	0.1148	0.1851	5459260	5632400	1.03172	NA
1	Zo_SA_chr01A_320	chr01A	5502192	5518904	Zo_SB_chr01B_380	chr01B	5641272	5655166	0.0504	0.0783	0.0509	0.0765	5510548	5648219	1.02498	NA
1	Zo_SA_chr01A_321	chr01A	5581801	5586363	Zo_SB_chr01B_381	chr01B	5676416	5695945	0.0133	0.0371	0.0141	0.0312	5584082	5686180	1.01828	NA
1	Zo_SA_chr01A_322	chr01A	5599704	5603989	Zo_SB_chr01B_382	chr01B	5709692	5714007	0.004	0.0219	0.0036	0.0327	5601850	5711850	1.01964	NA
1	Zo_SA_chr01A_323	chr01A	5602190	5603812	Zo_SB_chr01B_383	chr01B	5712208	5713830	0.0127	0.0473	0.0138	0.0378	5603001	5713019	1.01964	NA
1	Zo_SA_chr01A_324	chr01A	5606738	5611147	Zo_SB_chr01B_384	chr01B	5715547	5722275	0.0016	0.0331	0.0018	0.0237	5608940	5718911	1.01961	NA
1	Zo_SA_chr01A_325	chr01A	5612057	5615427	Zo_SB_chr01B_385	chr01B	5723147	5726545	0.0801	0.1517	0.0781	0.1669	5613742	5724846	1.01979	NA
1	Zo_SA_chr01A_326	chr01A	5618100	5623960	Zo_SB_chr01B_386	chr01B	5730069	5736693	0.0118	0.0298	0.0125	0.0253	5621030	5733381	1.01999	NA
1	Zo_SA_chr01A_327	chr01A	5624759	5625484	Zo_SB_chr01B_387	chr01B	5744905	5745630	0.0021	0.0304	0.0019	0.0498	5625120	5745270	1.02136	NA
1	Zo_SA_chr01A_328	chr01A	5628707	5633913	Zo_SB_chr01B_388	chr01B	5747847	5753055	0.0035	0.0221	0.0037	0.0188	5631310	5750451	1.02116	NA
1	Zo_SA_chr01A_329	chr01A	5683649	5690830	Zo_SB_chr01B_389	chr01B	5775490	5782953	0.0046	0.0127	0.0047	0.0121	5687240	5779220	1.01617	NA
1	Zo_SA_chr01A_330	chr01A	5690975	5694187	Zo_SB_chr01B_390	chr01B	5783481	5786699	0.0096	0.0194	0.0105	0.015	5692581	5785090	1.01625	NA
1	Zo_SA_chr01A_331	chr01A	5694438	5699516	Zo_SB_chr01B_391	chr01B	5786929	5792049	0.0071	0.015	0.0067	0.0187	5696977	5789489	1.01624	NA
1	Zo_SA_chr01A_332	chr01A	5700713	5702595	Zo_SB_chr01B_392	chr01B	5793162	5794998	0.0107	0.1014	0.0098	0.15	5701654	5794080	1.01621	NA
1	Zo_SA_chr01A_333	chr01A	5703169	5706996	Zo_SB_chr01B_393	chr01B	5796021	5799798	0.0027	0.0301	0.0028	0.0273	5705080	5797910	1.01627	NA
1	Zo_SA_chr01A_334	chr01A	5707782	5716358	Zo_SB_chr01B_394	chr01B	5800937	5809124	0.0063	0.0178	0.0067	0.015	5712070	5805030	1.01627	NA
1	Zo_SA_chr01A_335	chr01A	5718224	5725632	Zo_SB_chr01B_395	chr01B	5810414	5817628	0.0073	0.0112	0.0077	0.0097	5721928	5814021	1.01609	NA
1	Zo_SA_chr01A_336	chr01A	5749247	5751100	Zo_SB_chr01B_396	chr01B	5834971	5839282	0.1148	0.138	0.1162	0.134	5750170	5837130	1.01512	NA
1	Zo_SA_chr01A_337	chr01A	5751280	5752364	Zo_SB_chr01B_397	chr01B	5839501	5840586	0.0089	0.0349	0.0081	0.0484	5751822	5840040	1.01534	NA
1	Zo_SA_chr01A_338	chr01A	5774400	5777156	Zo_SB_chr01B_398	chr01B	5871577	5874331	0.0041	0.0246	0.0042	0.0221	5775778	5872954	1.01682	NA
1	Zo_SA_chr01A_340	chr01A	6065062	6067973	Zo_SB_chr01B_399	chr01B	5995340	5998098	0.0064	0.0413	0.0068	0.0346	6066520	5996719	0.988494	NA
1	Zo_SA_chr01A_344	chr01A	6476851	6477785	Zo_SB_chr01B_403	chr01B	6316462	6317622	0.0036	0.0301	0.0033	0.0408	6477318	6317042	0.975256	NA
1	Zo_SA_chr01A_345	chr01A	6486898	6488000	Zo_SB_chr01B_404	chr01B	6327087	6327599	0.1054	0.2119	0.11	0.1892	6487449	6327343	0.975321	NA
1	Zo_SA_chr01A_346	chr01A	6491021	6494638	Zo_SB_chr01B_405	chr01B	6329983	6333519	0.005	0.0204	0.0054	0.0162	6492830	6331751	0.975191	NA
1	Zo_SA_chr01A_349	chr01A	6647704	6655407	Zo_SB_chr01B_408	chr01B	6418938	6426748	0.0056	0.0153	0.0056	0.0152	6651560	6422843	0.965615	NA
1	Zo_SA_chr01A_350	chr01A	6656150	6658793	Zo_SB_chr01B_409	chr01B	6427476	6430119	0.0063	0.0365	0.0064	0.0345	6657470	6428800	0.965652	NA
1	Zo_SA_chr01A_351	chr01A	6658576	6660052	Zo_SB_chr01B_410	chr01B	6429902	6431383	0.0274	0.0217	0.0286	0.019	6659314	6430640	0.965661	NA
1	Zo_SA_chr01A_356	chr01A	6729431	6730861	Zo_SB_chr01B_411	chr01B	6442618	6446284	0.0019	0.0318	0.0017	0.0448	6730146	6444451	0.95755	NA
1	Zo_SA_chr01A_357	chr01A	6732009	6732872	Zo_SB_chr01B_412	chr01B	6447412	6448275	0.0015	0.0099	0.0015	0.0097	6732440	6447840	0.957728	NA
1	Zo_SA_chr01A_360	chr01A	6790239	6793844	Zo_SB_chr01B_413	chr01B	6463533	6466302	0.0137	0.0069	0.015	0.0053	6792040	6464920	0.951837	NA
1	Zo_SA_chr01A_361	chr01A	6796900	6798161	Zo_SB_chr01B_414	chr01B	6469284	6470545	0.0039	0.0215	0.0038	0.0232	6797530	6469910	0.951804	NA
1	Zo_SA_chr01A_362	chr01A	6839849	6841405	Zo_SB_chr01B_415	chr01B	6532720	6534282	0.0086	0.0209	0.0082	0.0251	6840627	6533501	0.955103	NA
1	Zo_SA_chr01A_363	chr01A	6978368	6979918	Zo_SB_chr01B_417	chr01B	6754979	6756529	0.0043	0.0318	0.0041	0.0384	6979143	6755754	0.967992	NA
1	Zo_SA_chr01A_364	chr01A	7040749	7042296	Zo_SB_chr01B_418	chr01B	6841021	6842517	0.0059	0.012	0.0056	0.0142	7041520	6841769	0.971632	NA
1	Zo_SA_chr01A_365	chr01A	7133837	7135432	Zo_SB_chr01B_419	chr01B	6910371	6911912	0.0052	0.0316	0.0051	0.0343	7134630	6911140	0.968675	NA
1	Zo_SA_chr01A_366	chr01A	7187510	7192776	Zo_SB_chr01B_420	chr01B	6983569	6987008	0.0302	0.0539	0.0313	0.0477	7190143	6985290	0.971509	NA
1	Zo_SA_chr01A_367	chr01A	7195360	7196430	Zo_SB_chr01B_421	chr01B	6991420	6992634	0.005	0.0203	0.0046	0.0256	7195895	6992027	0.971669	NA
1	Zo_SA_chr01A_368	chr01A	7197916	7203126	Zo_SB_chr01B_422	chr01B	6998841	7006099	0.0394	0.0635	0.0388	0.0669	7200521	7002470	0.972495	NA
1	Zo_SA_chr01A_369	chr01A	7203197	7206317	Zo_SB_chr01B_423	chr01B	7003262	7006396	0	0.0096	0	0.0085	7204757	7004829	0.972251	NA
1	Zo_SA_chr01A_370	chr01A	7242831	7243214	Zo_SB_chr01B_425	chr01B	7015756	7016139	0.0037	0.0284	0.0035	0.0333	7243020	7015950	0.968649	NA
1	Zo_SA_chr01A_372	chr01A	7280864	7284174	Zo_SB_chr01B_426	chr01B	7044804	7048070	0.0014	0.0089	0.0014	0.0087	7282519	7046437	0.967582	NA
1	Zo_SA_chr01A_373	chr01A	7285952	7286404	Zo_SB_chr01B_427	chr01B	7049862	7050311	0.0122	0.0086	0.0104	0.0171	7286178	7050090	0.967597	NA
1	Zo_SA_chr01A_374	chr01A	7288133	7289635	Zo_SB_chr01B_428	chr01B	7052011	7053513	0.0072	0.0161	0.0067	0.02	7288884	7052762	0.967605	NA
1	Zo_SA_chr01A_375	chr01A	7357326	7357797	Zo_SB_chr01B_430	chr01B	7080147	7080419	0.0047	0.0358	0.0049	0.0311	7357560	7080283	0.962314	NA
1	Zo_SA_chr01A_376	chr01A	7359828	7360793	Zo_SB_chr01B_433	chr01B	7129966	7131024	0.0071	0.0081	0.007	0.0084	7360310	7130495	0.968776	NA
1	Zo_SA_chr01A_377	chr01A	7365851	7380736	Zo_SB_chr01B_434	chr01B	7146337	7146978	0.021	0.0317	0.0198	0.0387	7373290	7146660	0.969263	NA
1	Zo_SA_chr01A_378	chr01A	7382917	7386749	Zo_SB_chr01B_435	chr01B	7159198	7162007	0.36	0.5073	0.3583	0.5471	7384833	7160600	0.969636	NA
1	Zo_SA_chr01A_379	chr01A	7413365	7415152	Zo_SB_chr01B_436	chr01B	7167339	7168981	0.0107	0.0384	0.0103	0.0446	7414260	7168160	0.966807	NA
1	Zo_SA_chr01A_380	chr01A	7421882	7431247	Zo_SB_chr01B_437	chr01B	7185862	7194915	0.0071	0.0276	0.0072	0.0269	7426560	7190390	0.968198	NA
1	Zo_SA_chr01A_381	chr01A	7446959	7454058	Zo_SB_chr01B_438	chr01B	7219750	7226505	0.0069	0.0388	0.0075	0.0307	7450510	7223130	0.969481	NA
1	Zo_SA_chr01A_382	chr01A	7454672	7460397	Zo_SB_chr01B_439	chr01B	7227717	7234638	0.0025	0.0236	0.0025	0.0225	7457530	7231180	0.969647	NA
1	Zo_SA_chr01A_383	chr01A	7468719	7471809	Zo_SB_chr01B_440	chr01B	7311118	7314365	0.0056	0.035	0.0058	0.032	7470264	7312740	0.978913	NA
1	Zo_SA_chr01A_384	chr01A	7472317	7474230	Zo_SB_chr01B_441	chr01B	7314866	7316839	0.0035	0.0122	0.0035	0.0127	7473270	7315850	0.978935	NA
1	Zo_SA_chr01A_385	chr01A	7497804	7499455	Zo_SB_chr01B_442	chr01B	7341074	7342497	0.0046	0.0163	0.0045	0.0179	7498630	7341790	0.979084	NA
1	Zo_SA_chr01A_386	chr01A	7596398	7597873	Zo_SB_chr01B_444	chr01B	7440328	7441803	0.01	0.0111	0.0098	0.0118	7597140	7441070	0.979457	NA
1	Zo_SA_chr01A_388	chr01A	7815914	7817389	Zo_SB_chr01B_447	chr01B	7627244	7628719	0.0118	0.0253	0.0119	0.0249	7816650	7627980	0.975863	NA
1	Zo_SA_chr01A_391	chr01A	8071205	8073429	Zo_SB_chr01B_448	chr01B	7636438	7636911	0.1625	0.236	0.1465	0.3712	8072317	7636670	0.946033	NA
1	Zo_SA_chr01A_392	chr01A	8101000	8102331	Zo_SB_chr01B_449	chr01B	7646259	7655034	0.0022	0.0219	0.0023	0.0184	8101670	7650650	0.94433	NA
1	Zo_SA_chr01A_393	chr01A	8112692	8113288	Zo_SB_chr01B_451	chr01B	7657014	7664968	0.0066	0.0071	0.0071	0.006	8112990	7660991	0.944287	NA
1	Zo_SA_chr01A_402	chr01A	8241375	8261358	Zo_SB_chr01B_452	chr01B	7667180	7687379	0.0066	0.0148	0.0069	0.0134	8251370	7677280	0.930425	NA
1	Zo_SA_chr01A_403	chr01A	8262131	8263802	Zo_SB_chr01B_453	chr01B	7688251	7689913	0.0088	0.0342	0.0086	0.037	8262970	7689082	0.930547	NA
1	Zo_SA_chr01A_404	chr01A	8266475	8267149	Zo_SB_chr01B_454	chr01B	7693164	7693843	0.0098	0.0422	0.0094	0.0488	8266812	7693500	0.930649	NA
1	Zo_SA_chr01A_405	chr01A	8271932	8276293	Zo_SB_chr01B_456	chr01B	7701400	7702768	0.0587	0.0856	0.0587	0.0861	8274110	7702084	0.930865	NA
1	Zo_SA_chr01A_406	chr01A	8277086	8284920	Zo_SB_chr01B_457	chr01B	7703562	7711399	0.0023	0.0121	0.0022	0.0144	8281003	7707480	0.930742	NA
1	Zo_SA_chr01A_407	chr01A	8305976	8311339	Zo_SB_chr01B_458	chr01B	7723869	7729085	0.0032	0.0122	0.0035	0.0092	8308660	7726477	0.929931	NA
1	Zo_SA_chr01A_408	chr01A	8311791	8312554	Zo_SB_chr01B_459	chr01B	7729651	7730412	0.0137	0.0287	0.0172	0.0183	8312170	7730030	0.929965	NA
1	Zo_SA_chr01A_409	chr01A	8317759	8318289	Zo_SB_chr01B_460	chr01B	7742434	7743083	0.0146	0.0213	0.0158	0.0168	8318024	7742760	0.930841	NA
1	Zo_SA_chr01A_410	chr01A	8319275	8325253	Zo_SB_chr01B_461	chr01B	7743736	7749720	0.0011	0.0112	0.0012	0.0093	8322264	7746728	0.930844	NA
1	Zo_SA_chr01A_411	chr01A	8326578	8328719	Zo_SB_chr01B_462	chr01B	7751247	7753250	0.0061	0.0302	0.0056	0.0421	8327650	7752250	0.930905	NA
1	Zo_SA_chr01A_412	chr01A	8393489	8411905	Zo_SB_chr01B_464	chr01B	7813247	7831337	0.0165	0.0357	0.017	0.0318	8402697	7822292	0.930926	NA
1	Zo_SA_chr01A_413	chr01A	8412448	8417654	Zo_SB_chr01B_465	chr01B	7831847	7838612	0.003	0.0205	0.0032	0.0166	8415051	7835230	0.931097	NA
1	Zo_SA_chr01A_414	chr01A	8436076	8442631	Zo_SB_chr01B_466	chr01B	7845649	7851736	0.0021	0.0067	0.0023	0.0055	8439350	7848690	0.930011	NA
1	Zo_SA_chr01A_415	chr01A	8438816	8442674	Zo_SB_chr01B_467	chr01B	7847926	7851776	0.0071	0.0375	0.0067	0.0452	8440745	7849851	0.929995	NA
1	Zo_SA_chr01A_416	chr01A	8443629	8450263	Zo_SB_chr01B_468	chr01B	7852871	7859496	0.0065	0.0147	0.0065	0.0144	8446946	7856180	0.930062	NA
1	Zo_SA_chr01A_419	chr01A	8555286	8557665	Zo_SB_chr01B_470	chr01B	8023481	8025814	0.0095	0.0459	0.011	0.0307	8556480	8024650	0.937845	NA
1	Zo_SA_chr01A_420	chr01A	8559624	8562064	Zo_SB_chr01B_471	chr01B	8027473	8029959	0.0055	0.0232	0.0058	0.0202	8560844	8028716	0.937842	NA
1	Zo_SA_chr01A_421	chr01A	8562533	8578188	Zo_SB_chr01B_472	chr01B	8030450	8051905	0.0131	0.0514	0.0138	0.0437	8570360	8041180	0.938254	NA
1	Zo_SA_chr01A_422	chr01A	8657882	8661112	Zo_SB_chr01B_473	chr01B	8092186	8097198	0.0419	0.0791	0.0433	0.0709	8659497	8094692	0.934776	NA
1	Zo_SA_chr01A_423	chr01A	8661783	8673536	Zo_SB_chr01B_474	chr01B	8097863	8109658	0	0.0127	0	0.0107	8667660	8103760	0.934942	NA
1	Zo_SA_chr01A_424	chr01A	8690912	8692952	Zo_SB_chr01B_475	chr01B	8117104	8118517	0.0042	0.0207	0.0038	0.0323	8691932	8117810	0.933948	NA
1	Zo_SA_chr01A_425	chr01A	8693234	8699099	Zo_SB_chr01B_476	chr01B	8119212	8125082	0.0059	0.0362	0.0063	0.0305	8696170	8122147	0.933992	NA
1	Zo_SA_chr01A_426	chr01A	8741137	8750233	Zo_SB_chr01B_478	chr01B	8204110	8213277	0	0.0162	0	0.0134	8745685	8208690	0.938599	NA
1	Zo_SA_chr01A_427	chr01A	8751136	8757212	Zo_SB_chr01B_479	chr01B	8214175	8221126	0.0069	0.025	0.0075	0.0196	8754174	8217650	0.938712	NA
1	Zo_SA_chr01A_429	chr01A	8799695	8806706	Zo_SB_chr01B_482	chr01B	8236438	8243400	0.0056	0.0309	0.0059	0.0265	8803200	8239919	0.936014	NA
1	Zo_SA_chr01A_430	chr01A	8811296	8812201	Zo_SB_chr01B_483	chr01B	8247935	8248840	0.0106	0.0256	0.0095	0.0378	8811750	8248390	0.936067	NA
1	Zo_SA_chr01A_431	chr01A	8815893	8821555	Zo_SB_chr01B_484	chr01B	8252651	8258141	0.0028	0.0091	0.0029	0.0078	8818724	8255396	0.936121	NA
1	Zo_SA_chr01A_432	chr01A	8840699	8848330	Zo_SB_chr01B_486	chr01B	8270065	8277684	0.0164	0.0221	0.0163	0.0226	8844510	8273870	0.935481	NA
1	Zo_SA_chr01A_433	chr01A	8851242	8853847	Zo_SB_chr01B_487	chr01B	8280233	8282633	0.0094	0.0281	0.0085	0.0408	8852540	8281433	0.935486	NA
1	Zo_SA_chr01A_434	chr01A	8854470	8857111	Zo_SB_chr01B_488	chr01B	8283449	8286117	0.0113	0.0204	0.0119	0.0176	8855790	8284783	0.935522	NA
